Time,X,Y,Z,RotX,RotY,RotZ,Speed,YawRate,PitchRate,Event,GazeTarget,GazeHitX,GazeHitY,GazeHitZ
0.00,-10.70,5.71,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,0.00,0.00,0.00
0.12,-10.70,5.70,-67.52,0.0,0.0,0.0,0.10,0.00,0.00,None,None,-10.70,5.70,-47.52
0.20,-10.70,5.35,-67.52,0.0,0.0,0.0,4.08,0.00,0.00,None,None,-10.70,5.35,-47.52
0.31,-10.70,5.05,-67.52,0.0,0.0,0.0,2.85,0.00,0.00,None,None,-10.70,5.05,-47.52
0.41,-10.70,4.65,-67.52,0.0,0.0,0.0,3.92,0.00,0.00,None,None,-10.70,4.65,-47.52
0.52,-10.70,4.33,-67.52,0.0,0.0,0.0,2.95,0.00,0.00,None,None,-10.70,4.33,-47.52
0.60,-10.70,3.66,-67.52,0.0,0.0,0.0,8.32,0.00,0.00,None,None,-10.70,3.66,-47.52
0.70,-10.70,2.97,-67.52,0.0,0.0,0.0,6.63,0.00,0.00,None,None,-10.70,2.97,-47.52
0.81,-10.70,2.18,-67.52,0.0,0.0,0.0,7.65,0.00,0.00,None,None,-10.70,2.18,-47.52
0.90,-10.70,1.72,-67.52,0.0,0.0,0.0,5.00,0.00,0.00,None,None,-10.70,1.72,-47.52
1.01,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
1.10,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
1.20,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
1.30,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
1.40,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
1.50,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
1.60,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
1.70,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
1.81,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
1.90,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
2.00,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
2.10,-10.79,1.72,-67.52,0.0,0.0,0.0,0.90,0.00,0.00,None,None,-10.79,1.72,-47.52
2.20,-10.89,1.72,-67.52,0.0,0.0,0.0,1.01,0.00,0.00,None,None,-10.89,1.72,-47.52
2.30,-10.99,1.72,-67.52,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.99,1.72,-47.52
2.40,-11.09,1.72,-67.43,0.0,0.0,0.0,1.33,0.00,0.00,None,None,-11.09,1.72,-47.43
2.50,-11.12,1.72,-67.33,0.0,0.0,0.0,1.04,0.00,0.00,None,None,-11.12,1.72,-47.33
2.60,-11.12,1.72,-67.23,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-11.12,1.72,-47.23
2.70,-11.12,1.72,-67.13,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-11.12,1.72,-47.13
2.80,-11.12,1.72,-67.03,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-11.12,1.72,-47.03
2.90,-11.12,1.72,-66.93,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-11.12,1.72,-46.93
3.00,-11.12,1.72,-66.83,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-11.12,1.72,-46.83
3.11,-11.12,1.72,-66.73,0.0,0.0,0.0,0.98,0.00,0.00,None,None,-11.12,1.72,-46.73
3.20,-11.12,1.72,-66.63,0.0,0.0,0.0,1.01,0.00,0.00,None,None,-11.12,1.72,-46.63
3.30,-11.12,1.72,-66.53,0.0,0.0,0.0,1.01,0.00,0.00,None,None,-11.12,1.72,-46.53
3.41,-11.12,1.72,-66.43,0.0,0.0,0.0,0.92,0.00,0.00,None,None,-11.12,1.72,-46.43
3.50,-11.12,1.72,-66.33,0.0,0.0,0.0,1.09,0.00,0.00,None,None,-11.12,1.72,-46.33
3.60,-11.12,1.72,-66.23,0.0,0.0,0.0,0.99,0.00,0.00,None,None,-11.12,1.72,-46.23
3.70,-11.12,1.72,-66.13,0.0,0.0,0.0,1.01,0.00,0.00,None,None,-11.12,1.72,-46.13
3.80,-11.12,1.72,-66.03,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-11.12,1.72,-46.03
3.90,-11.12,1.72,-65.93,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-11.12,1.72,-45.93
4.00,-11.12,1.72,-65.83,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-11.12,1.72,-45.83
4.10,-11.12,1.72,-65.73,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-11.12,1.72,-45.73
