Time,X,Y,Z,RotX,RotY,RotZ,Speed,YawRate,PitchRate,Event,GazeTarget,GazeHitX,GazeHitY,GazeHitZ
0.00,-10.70,5.71,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,0.00,0.00,0.00
0.12,-10.70,5.70,-67.52,0.0,0.0,0.0,0.10,0.00,0.00,None,None,-10.70,5.70,-47.52
0.22,-10.70,5.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,5.70,-47.52
0.32,-10.70,4.97,-67.52,0.0,0.0,0.0,7.30,0.00,0.00,None,None,-10.70,4.97,-47.52
0.42,-10.70,4.97,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,4.97,-47.52
0.52,-10.70,3.97,-67.52,0.0,0.0,0.0,10.01,0.00,0.00,None,None,-10.70,3.97,-47.52
0.62,-10.70,3.42,-67.52,0.0,0.0,0.0,5.47,0.00,0.00,None,None,-10.70,3.42,-47.52
0.71,-10.70,2.63,-67.52,0.0,0.0,0.0,9.00,0.00,0.00,None,None,-10.70,2.63,-47.52
0.80,-10.70,1.92,-67.52,0.0,0.0,0.0,7.68,0.00,0.00,None,None,-10.70,1.92,-47.52
0.91,-10.70,1.70,-67.52,0.0,0.0,0.0,1.94,0.00,0.00,None,None,-10.70,1.70,-47.52
1.00,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.10,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.20,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.32,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.41,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.51,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.62,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.72,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.80,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.92,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
2.00,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
2.12,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
2.21,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
2.32,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
2.40,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
2.51,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
2.61,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
2.70,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
2.80,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
2.91,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
3.00,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
3.10,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
3.19,-10.70,1.70,-67.52,0.0,0.0,0.0,,,,ConfusedPromptActivated,None,-10.70,1.70,-47.52
3.20,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
3.30,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
3.41,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
3.51,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
3.60,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
3.70,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
3.81,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
3.90,-10.70,1.70,-67.52,1.8,1.8,0.0,0.00,19.11,19.11,None,None,-10.07,1.07,-47.54
