Time,X,Y,Z,RotX,RotY,RotZ,Speed,YawRate,PitchRate,Event,GazeTarget,GazeHitX,GazeHitY,GazeHitZ
0.00,-10.70,5.71,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,0.00,0.00,0.00
0.12,-10.70,5.70,-67.52,0.0,0.0,0.0,0.10,0.00,0.00,None,None,-10.70,5.70,-47.52
0.22,-10.70,5.42,-67.52,0.0,0.0,0.0,2.77,0.00,0.00,None,None,-10.70,5.42,-47.52
0.30,-10.70,5.05,-67.52,0.0,0.0,0.0,4.46,0.00,0.00,None,None,-10.70,5.05,-47.52
0.42,-10.70,4.72,-67.52,0.0,0.0,0.0,2.81,0.00,0.00,None,None,-10.70,4.72,-47.52
0.50,-10.70,4.20,-67.52,0.0,0.0,0.0,6.45,0.00,0.00,None,None,-10.70,4.20,-47.52
0.60,-10.70,3.61,-67.52,0.0,0.0,0.0,5.65,0.00,0.00,None,None,-10.70,3.61,-47.52
0.70,-10.70,2.95,-67.52,0.0,0.0,0.0,6.65,0.00,0.00,None,None,-10.70,2.95,-47.52
0.80,-10.70,2.19,-67.52,0.0,0.0,0.0,7.62,0.00,0.00,None,None,-10.70,2.19,-47.52
0.90,-10.70,1.95,-67.52,0.0,0.0,0.0,2.44,0.00,0.00,None,None,-10.70,1.95,-47.52
1.00,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
1.11,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
1.20,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
1.30,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
1.40,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
1.50,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
1.60,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
1.70,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
1.80,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
1.90,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
2.00,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
2.10,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
2.20,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
2.30,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
2.40,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
2.50,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
2.60,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
2.70,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
2.80,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
2.90,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
3.00,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
3.03,-10.70,1.95,-67.52,0.0,0.0,0.0,,,,ConfusedPromptActivated,None,-10.70,1.95,-47.52
3.10,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
3.20,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
3.30,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
3.40,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
3.50,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
3.60,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
3.70,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
3.80,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
3.90,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
4.00,-10.70,1.95,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.95,-47.52
