Time,X,Y,Z,RotX,RotY,RotZ,Speed,YawRate,PitchRate,Event,GazeTarget,GazeHitX,GazeHitY,GazeHitZ
0.00,-108.70,5.71,77.70,0.0,0.0,0.0,0.00,0.00,0.00,None,None,0.00,0.00,0.00
0.12,-108.70,5.70,77.70,0.0,0.0,0.0,0.10,0.00,0.00,None,None,-108.70,5.70,97.70
0.22,-108.70,5.70,77.70,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.70,5.70,97.70
0.32,-108.70,5.70,77.70,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.70,5.70,97.70
0.42,-108.70,4.48,77.70,0.0,0.0,0.0,12.21,0.00,0.00,None,None,-108.70,4.48,97.70
0.52,-108.70,4.48,77.70,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.70,4.48,97.70
0.62,-108.70,3.35,77.70,0.0,0.0,0.0,11.27,0.00,0.00,None,None,-108.70,3.35,97.70
0.71,-108.70,2.33,77.70,0.0,0.0,0.0,11.51,0.00,0.00,None,None,-108.70,2.33,97.70
0.81,-108.70,1.69,77.70,0.0,0.0,0.0,6.55,0.00,0.00,None,None,-108.70,1.69,97.70
0.92,-108.70,1.69,77.70,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.70,1.69,97.70
1.00,-108.70,1.69,77.70,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.70,1.69,97.70
1.11,-108.70,1.69,77.70,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.70,1.69,97.70
1.21,-108.70,1.69,77.70,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.70,1.69,97.70
1.30,-108.70,1.69,77.70,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.70,1.69,97.70
1.40,-108.70,1.69,77.70,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.70,1.69,97.70
1.50,-108.70,1.69,77.70,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.70,1.69,97.70
1.60,-108.70,1.69,77.70,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.70,1.69,97.70
1.70,-108.70,1.69,77.70,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.70,1.69,97.70
1.80,-108.70,1.69,77.70,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.70,1.69,97.70
1.90,-108.70,1.69,77.70,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.70,1.69,97.70
2.00,-108.70,1.69,77.70,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.70,1.69,97.70
2.10,-108.70,1.69,77.70,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.70,1.69,97.70
2.20,-108.70,1.69,77.70,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.70,1.69,97.70
2.30,-108.70,1.69,77.70,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.70,1.69,97.70
2.40,-108.70,1.69,77.70,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.70,1.69,97.70
2.50,-108.70,1.69,77.70,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.70,1.69,97.70
2.60,-108.70,1.69,77.70,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.70,1.69,97.70
2.71,-108.70,1.69,77.70,359.2,5.2,0.0,0.00,50.41,-7.76,None,None,-106.89,1.97,97.62
2.81,-108.70,1.69,77.70,359.0,36.0,0.0,0.00,307.05,-1.99,None,None,-96.95,2.04,93.88
2.91,-108.70,1.69,77.70,2.0,61.0,0.0,0.00,244.24,29.31,None,None,-91.22,1.00,87.39
3.00,-108.70,1.69,77.70,3.6,74.8,0.0,0.00,149.40,17.32,None,None,-89.44,0.44,82.93
3.10,-108.70,1.69,77.70,4.0,84.8,0.0,0.00,99.57,3.98,None,None,-88.83,0.30,79.51
3.16,-108.70,1.69,77.70,4.8,94.2,0.0,,,,ConfusedPromptActivated,None,-88.80,0.09,76.52
3.20,-108.70,1.69,77.70,5.4,99.4,0.0,0.00,140.22,13.45,None,None,-89.06,-0.19,74.45
3.31,-108.70,1.69,77.70,5.6,100.8,0.0,0.00,13.94,1.99,None,None,-89.15,-0.26,73.97
3.40,-108.70,1.69,77.70,5.0,101.6,0.0,0.00,8.10,-6.08,None,None,-89.18,-0.05,73.69
3.50,-108.70,1.69,77.70,357.6,97.8,0.0,0.00,-38.73,-75.42,None,None,-88.90,2.53,74.99
3.61,-108.70,1.69,77.70,352.6,93.2,0.0,0.00,-43.26,-47.02,None,None,-88.90,4.27,76.59
3.71,-108.70,1.69,77.70,352.4,96.8,0.0,0.00,36.06,-2.00,None,None,-89.02,4.34,75.35
3.82,-108.70,1.69,77.70,354.6,149.6,0.0,0.00,484.26,20.18,None,None,-98.62,3.58,60.53
3.90,-108.70,1.69,77.70,355.4,165.4,0.0,0.00,188.32,9.53,None,None,-103.67,3.30,58.41
4.00,-108.70,1.69,77.70,355.4,165.4,0.0,0.00,0.00,0.00,None,None,-103.67,3.30,58.41
4.11,-108.70,1.69,77.70,355.4,165.4,0.0,0.00,0.00,0.00,None,None,-103.67,3.30,58.41
4.20,-108.70,1.69,77.70,355.4,165.4,0.0,0.00,0.00,0.00,None,None,-103.67,3.30,58.41
4.31,-108.70,1.69,77.70,356.0,163.8,0.0,0.00,-14.81,5.55,None,None,-103.13,3.09,58.54
