Time,X,Y,Z,RotX,RotY,RotZ,Speed,YawRate,PitchRate,Event,GazeTarget,GazeHitX,GazeHitY,GazeHitZ
0.00,-10.70,5.71,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,0.00,0.00,0.00
0.12,-10.70,5.70,-67.52,0.0,0.0,0.0,0.10,0.00,0.00,None,None,-10.70,5.70,-47.52
0.22,-10.70,5.32,-67.52,0.0,0.0,0.0,3.84,0.00,0.00,None,None,-10.70,5.32,-47.52
0.31,-10.70,5.04,-67.52,0.0,0.0,0.0,2.92,0.00,0.00,None,None,-10.70,5.04,-47.52
0.40,-10.70,4.71,-67.52,0.0,0.0,0.0,3.85,0.00,0.00,None,None,-10.70,4.71,-47.52
0.50,-10.70,4.23,-67.52,0.0,0.0,0.0,4.67,0.00,0.00,None,None,-10.70,4.23,-47.52
0.60,-10.70,3.66,-67.52,0.0,0.0,0.0,5.64,0.00,0.00,None,None,-10.70,3.66,-47.52
0.70,-10.70,3.00,-67.52,0.0,0.0,0.0,6.62,0.00,0.00,None,None,-10.70,3.00,-47.52
0.81,-10.70,2.22,-67.52,0.0,0.0,0.0,7.61,0.00,0.00,None,None,-10.70,2.22,-47.52
0.90,-10.70,1.70,-67.52,0.0,0.0,0.0,5.47,0.00,0.00,None,None,-10.70,1.70,-47.52
1.00,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.10,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.20,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.31,-10.70,1.70,-67.50,0.0,0.0,0.0,0.15,0.00,0.00,None,None,-10.70,1.70,-47.50
1.40,-10.70,1.70,-67.40,0.0,0.0,0.0,1.08,0.00,0.00,None,None,-10.70,1.70,-47.40
1.50,-10.70,1.70,-67.30,0.0,0.0,0.0,1.01,0.00,0.00,None,None,-10.70,1.70,-47.30
1.61,-10.70,1.70,-67.20,0.0,0.0,0.0,1.01,0.00,0.00,None,None,-10.70,1.70,-47.20
1.70,-10.70,1.70,-67.10,0.0,0.0,0.0,1.02,0.00,0.00,None,None,-10.70,1.70,-47.10
1.80,-10.70,1.70,-67.00,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.70,-47.00
1.90,-10.70,1.70,-66.90,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.70,-46.90
2.01,-10.70,1.70,-66.80,0.0,0.0,0.0,0.98,0.00,0.00,None,None,-10.70,1.70,-46.80
2.10,-10.70,1.70,-66.70,0.0,0.0,0.0,1.02,0.00,0.00,None,None,-10.70,1.70,-46.70
2.20,-10.70,1.70,-66.60,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.70,-46.60
2.31,-10.70,1.70,-66.50,0.0,0.0,0.0,0.98,0.00,0.00,None,None,-10.70,1.70,-46.50
2.40,-10.70,1.70,-66.40,0.0,0.0,0.0,1.03,0.00,0.00,None,None,-10.70,1.70,-46.40
2.50,-10.70,1.70,-66.30,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.70,-46.30
2.60,-10.70,1.70,-66.20,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.70,-46.20
2.70,-10.79,1.70,-66.10,0.0,0.0,0.0,1.34,0.00,0.00,None,None,-10.79,1.70,-46.10
2.80,-10.89,1.70,-66.00,0.0,0.0,0.0,1.41,0.00,0.00,None,None,-10.89,1.70,-46.00
2.90,-10.99,1.70,-65.90,0.0,0.0,0.0,1.41,0.00,0.00,None,None,-10.99,1.70,-45.90
3.00,-11.09,1.70,-65.80,0.0,0.0,0.0,1.42,0.00,0.00,None,None,-11.09,1.70,-45.80
3.10,-11.19,1.70,-65.70,0.0,0.0,0.0,1.42,0.00,0.00,None,None,-11.19,1.70,-45.70
3.20,-11.29,1.70,-65.60,0.0,0.0,0.0,1.41,0.00,0.00,None,None,-11.29,1.70,-45.60
3.30,-11.39,1.70,-65.50,0.0,0.0,0.0,1.41,0.00,0.00,None,None,-11.39,1.70,-45.50
3.40,-11.49,1.70,-65.40,0.0,0.0,0.0,1.41,0.00,0.00,None,None,-11.49,1.70,-45.40
3.50,-11.59,1.70,-65.30,0.0,0.0,0.0,1.42,0.00,0.00,None,None,-11.59,1.70,-45.30
3.60,-11.69,1.70,-65.20,0.0,0.0,0.0,1.41,0.00,0.00,None,None,-11.69,1.70,-45.20
3.70,-11.79,1.70,-65.10,0.0,0.0,0.0,1.42,0.00,0.00,None,None,-11.79,1.70,-45.10
3.80,-11.89,1.70,-65.00,0.0,0.0,0.0,1.41,0.00,0.00,None,None,-11.89,1.70,-45.00
3.90,-11.99,1.70,-64.90,0.0,0.0,0.0,1.41,0.00,0.00,None,None,-11.99,1.70,-44.90
4.00,-12.09,1.70,-64.80,0.0,0.0,0.0,1.40,0.00,0.00,None,None,-12.09,1.70,-44.80
4.10,-12.19,1.70,-64.70,0.0,0.0,0.0,1.42,0.00,0.00,None,None,-12.19,1.70,-44.70
