Time,X,Y,Z,RotX,RotY,RotZ,Speed,YawRate,PitchRate,Event,GazeTarget,GazeHitX,GazeHitY,GazeHitZ
0.00,-10.70,5.71,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,0.00,0.00,0.00
0.12,-10.70,5.70,-67.52,0.0,0.0,0.0,0.10,0.00,0.00,None,Signs,-10.70,5.70,-51.85
0.22,-10.70,5.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,Signs,-10.70,5.70,-51.85
0.32,-10.70,5.03,-67.52,0.0,0.0,0.0,6.70,0.00,0.00,None,Signs,-10.70,5.03,-51.85
0.40,-10.70,4.50,-67.52,0.0,0.0,0.0,6.34,0.00,0.00,None,Signs,-10.70,4.50,-51.85
0.52,-10.70,3.94,-67.52,0.0,0.0,0.0,4.89,0.00,0.00,None,None,-10.70,3.94,-47.52
0.60,-10.70,3.45,-67.52,0.0,0.0,0.0,5.78,0.00,0.00,None,None,-10.70,3.45,-47.52
0.70,-10.70,2.77,-67.52,0.0,0.0,0.0,6.72,0.00,0.00,None,RecycleBin,-10.70,2.77,-51.86
0.80,-10.70,2.03,-67.52,0.0,0.0,0.0,7.61,0.00,0.00,None,RecycleBin,-10.70,2.03,-51.86
0.90,-10.70,1.98,-67.52,0.0,0.0,0.0,0.46,0.00,0.00,None,RecycleBin,-10.70,1.98,-51.86
1.00,-10.70,1.98,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.98,-51.86
1.10,-10.70,1.98,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.98,-51.86
1.21,-10.70,1.98,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.98,-51.86
1.30,-10.70,1.98,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.98,-51.86
1.41,-10.70,1.98,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.98,-51.86
1.50,-10.70,1.98,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.98,-51.86
1.61,-10.70,1.98,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.98,-51.86
1.70,-10.70,1.98,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.98,-51.86
1.80,-10.70,1.98,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.98,-51.86
1.91,-10.70,1.98,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.98,-51.86
2.01,-10.70,1.98,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.98,-51.86
2.10,-10.70,1.98,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.98,-51.86
2.21,-10.70,1.98,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.98,-51.86
2.30,-10.70,1.98,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.98,-51.86
2.40,-10.70,1.98,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.98,-51.86
2.51,-10.70,1.98,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.98,-51.86
2.60,-10.70,1.98,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.98,-51.86
2.70,-10.70,1.98,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.98,-51.86
2.80,-10.70,1.98,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.98,-51.86
