Time,X,Y,Z,RotX,RotY,RotZ,Speed,YawRate,PitchRate,Event,GazeTarget,GazeHitX,GazeHitY,GazeHitZ
0.00,-114.80,5.71,61.08,0.0,0.0,0.0,0.00,0.00,0.00,None,None,0.00,0.00,0.00
0.12,-114.80,5.70,61.08,0.0,0.0,0.0,0.10,0.00,0.00,None,None,-114.80,5.70,81.08
0.22,-114.80,5.40,61.08,0.0,0.0,0.0,2.99,0.00,0.00,None,None,-114.80,5.40,81.08
0.30,-114.80,5.03,61.08,0.0,0.0,0.0,4.39,0.00,0.00,None,None,-114.80,5.03,81.08
0.40,-114.80,4.66,61.08,0.0,0.0,0.0,3.79,0.00,0.00,None,None,-114.80,4.66,81.08
0.52,-114.80,4.26,61.08,0.0,0.0,0.0,3.41,0.00,0.00,None,None,-114.80,4.26,81.08
0.61,-114.80,3.55,61.08,0.0,0.0,0.0,7.60,0.00,0.00,None,None,-114.80,3.55,81.08
0.70,-114.80,2.95,61.08,0.0,0.0,0.0,6.68,0.00,0.00,None,None,-114.80,2.95,81.08
0.81,-114.80,2.15,61.08,0.0,0.0,0.0,7.63,0.00,0.00,None,None,-114.80,2.15,81.08
0.90,-114.80,1.72,61.08,0.0,0.0,0.0,4.54,0.00,0.00,None,None,-114.80,1.72,81.08
1.00,-114.80,1.72,61.08,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-114.80,1.72,81.08
1.10,-114.80,1.72,61.08,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-114.80,1.72,81.08
1.20,-114.80,1.72,61.08,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-114.80,1.72,81.08
1.30,-114.80,1.72,61.08,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-114.80,1.72,81.08
1.40,-114.80,1.72,61.08,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-114.80,1.72,81.08
1.50,-114.80,1.72,61.08,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-114.80,1.72,81.08
1.60,-114.80,1.72,61.08,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-114.80,1.72,81.08
1.70,-114.80,1.72,61.08,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-114.80,1.72,81.08
1.80,-114.80,1.72,61.08,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-114.80,1.72,81.08
1.90,-114.80,1.72,61.08,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-114.80,1.72,81.08
2.00,-114.80,1.72,61.08,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-114.80,1.72,81.08
2.10,-114.80,1.72,61.08,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-114.80,1.72,81.08
2.20,-114.80,1.72,61.08,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-114.80,1.72,81.08
2.30,-114.80,1.72,61.08,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-114.80,1.72,81.08
