Time,X,Y,Z,RotX,RotY,RotZ,Speed,YawRate,PitchRate,Event,GazeTarget,GazeHitX,GazeHitY,GazeHitZ
0.00,-108.84,8.26,54.73,0.0,0.0,0.0,0.00,0.00,0.00,None,None,0.00,0.00,0.00
0.12,-108.84,8.25,54.73,0.0,0.0,0.0,0.10,0.00,0.00,None,None,-108.84,8.25,74.73
0.22,-108.84,7.96,54.73,0.0,0.0,0.0,2.89,0.00,0.00,None,None,-108.84,7.96,74.73
0.30,-108.84,7.58,54.73,0.0,0.0,0.0,4.50,0.00,0.00,None,None,-108.84,7.58,74.73
0.41,-108.84,7.19,54.73,0.0,0.0,0.0,3.76,0.00,0.00,None,None,-108.84,7.19,74.73
0.52,-108.84,6.79,54.73,0.0,0.0,0.0,3.54,0.00,0.00,None,None,-108.84,6.79,74.73
0.60,-108.84,6.17,54.73,0.0,0.0,0.0,7.51,0.00,0.00,None,None,-108.84,6.17,74.73
0.70,-108.84,5.52,54.73,0.0,0.0,0.0,6.62,0.00,0.00,None,None,-108.84,5.52,74.73
0.81,-108.84,4.69,54.73,0.0,0.0,0.0,7.64,0.00,0.00,None,None,-108.84,4.69,74.73
0.91,-108.84,3.87,54.73,0.0,0.0,0.0,8.64,0.00,0.00,None,None,-108.84,3.87,74.73
1.00,-108.84,2.95,54.73,0.0,0.0,0.0,9.58,0.00,0.00,None,None,-108.84,2.95,74.73
1.10,-108.84,1.88,54.73,0.0,0.0,0.0,10.54,0.00,0.00,None,None,-108.84,1.88,74.73
1.20,-108.84,1.64,54.73,0.0,0.0,0.0,2.44,0.00,0.00,None,None,-108.84,1.64,74.73
1.30,-108.84,1.64,54.73,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.84,1.64,74.73
1.40,-108.84,1.64,54.73,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.84,1.64,74.73
1.50,-108.84,1.64,54.73,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.84,1.64,74.73
1.60,-108.84,1.64,54.73,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.84,1.64,74.73
1.70,-108.84,1.64,54.73,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.84,1.64,74.73
1.80,-108.84,1.64,54.73,359.2,14.2,0.0,0.00,139.00,-7.83,None,None,-103.93,1.92,74.12
1.90,-108.84,1.64,54.73,359.2,47.8,0.0,0.00,349.49,0.00,None,None,-94.03,1.92,68.16
2.00,-108.84,1.64,54.73,0.0,89.6,0.0,0.00,405.71,7.76,None,None,-88.84,1.64,54.87
2.10,-108.84,1.64,54.73,0.0,108.4,0.0,0.00,185.88,0.00,None,None,-89.86,1.64,48.42
2.21,-108.84,1.64,54.73,0.0,108.4,0.0,0.00,0.00,0.00,None,None,-89.86,1.64,48.42
2.31,-108.84,1.64,54.73,0.0,108.4,0.0,0.00,0.00,0.00,None,None,-89.86,1.64,48.42
2.40,-108.84,1.64,54.73,0.0,108.4,0.0,0.00,0.00,0.00,None,None,-89.86,1.64,48.42
2.50,-108.84,1.64,54.73,2.4,121.4,0.0,0.00,134.86,24.90,None,None,-91.78,0.80,44.32
2.61,-108.84,1.64,54.73,6.6,183.8,0.0,0.00,595.03,40.05,None,None,-110.16,-0.66,34.91
2.71,-108.84,1.64,54.73,6.6,201.6,0.0,0.00,179.34,0.00,None,None,-116.15,-0.66,36.26
