Time,X,Y,Z,RotX,RotY,RotZ,Speed,YawRate,PitchRate,Event,GazeTarget,GazeHitX,GazeHitY,GazeHitZ
0.00,-10.70,5.71,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,0.00,0.00,0.00
0.12,-10.70,5.70,-67.52,0.0,0.0,0.0,0.10,0.00,0.00,None,None,-10.70,5.70,-47.52
0.22,-10.70,5.37,-67.52,0.0,0.0,0.0,3.33,0.00,0.00,None,None,-10.70,5.37,-47.52
0.32,-10.70,5.08,-67.52,0.0,0.0,0.0,2.88,0.00,0.00,None,None,-10.70,5.08,-47.52
0.42,-10.70,4.71,-67.52,0.0,0.0,0.0,3.71,0.00,0.00,None,None,-10.70,4.71,-47.52
0.51,-10.70,4.15,-67.52,0.0,0.0,0.0,6.34,0.00,0.00,None,None,-10.70,4.15,-47.52
0.60,-10.70,3.60,-67.52,0.0,0.0,0.0,5.68,0.00,0.00,None,None,-10.70,3.60,-47.52
0.70,-10.70,2.94,-67.52,0.0,0.0,0.0,6.64,0.00,0.00,None,None,-10.70,2.94,-47.52
0.80,-10.70,2.18,-67.52,0.0,0.0,0.0,7.61,0.00,0.00,None,None,-10.70,2.18,-47.52
0.90,-10.70,1.73,-67.52,0.0,0.0,0.0,4.62,0.00,0.00,None,None,-10.70,1.73,-47.52
1.00,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
1.10,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
1.20,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
1.30,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
1.40,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
1.50,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
1.60,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
1.70,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
1.80,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
1.90,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
2.00,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
2.10,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
2.20,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
2.30,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
2.40,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
2.50,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
2.60,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
2.70,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
2.80,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
2.90,-10.70,1.73,-67.49,0.0,0.0,0.0,0.30,0.00,0.00,None,None,-10.70,1.73,-47.49
3.00,-10.70,1.73,-67.39,0.0,0.0,0.0,1.01,0.00,0.00,None,None,-10.70,1.73,-47.39
3.10,-10.70,1.73,-67.29,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.73,-47.29
3.20,-10.70,1.73,-67.19,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.73,-47.19
3.30,-10.70,1.73,-67.09,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.73,-47.09
3.40,-10.70,1.73,-66.99,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.73,-46.99
3.50,-10.70,1.73,-66.89,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.73,-46.89
3.60,-10.70,1.73,-66.79,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.73,-46.79
3.70,-10.70,1.73,-66.69,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.73,-46.69
3.80,-10.70,1.73,-66.59,0.0,0.0,0.0,0.99,0.00,0.00,None,None,-10.70,1.73,-46.59
3.90,-10.70,1.73,-66.49,0.0,0.0,0.0,1.01,0.00,0.00,None,None,-10.70,1.73,-46.49
4.00,-10.70,1.73,-66.39,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.73,-46.39
4.10,-10.70,1.73,-66.29,0.0,0.0,0.0,0.99,0.00,0.00,None,None,-10.70,1.73,-46.29
