Time,X,Y,Z,RotX,RotY,RotZ,Speed,YawRate,PitchRate,Event,GazeTarget,GazeHitX,GazeHitY,GazeHitZ
0.00,-108.84,8.26,54.73,0.0,0.0,0.0,0.00,0.00,0.00,None,None,0.00,0.00,0.00
0.12,-108.84,8.25,54.73,0.0,0.0,0.0,0.10,0.00,0.00,None,None,-108.84,8.25,74.73
0.22,-108.84,8.03,54.73,0.0,0.0,0.0,2.20,0.00,0.00,None,None,-108.84,8.03,74.73
0.31,-108.84,7.61,54.73,0.0,0.0,0.0,4.70,0.00,0.00,None,None,-108.84,7.61,74.73
0.40,-108.84,7.25,54.73,0.0,0.0,0.0,3.78,0.00,0.00,None,None,-108.84,7.25,74.73
0.51,-108.84,6.75,54.73,0.0,0.0,0.0,4.75,0.00,0.00,None,None,-108.84,6.75,74.73
0.60,-108.84,6.23,54.73,0.0,0.0,0.0,5.70,0.00,0.00,None,None,-108.84,6.23,74.73
0.70,-108.84,5.57,54.73,0.0,0.0,0.0,6.60,0.00,0.00,None,None,-108.84,5.57,74.73
0.80,-108.84,4.80,54.73,0.0,0.0,0.0,7.58,0.00,0.00,None,None,-108.84,4.80,74.73
0.90,-108.84,3.93,54.73,0.0,0.0,0.0,8.58,0.00,0.00,None,None,-108.84,3.93,74.73
1.00,-108.84,2.99,54.73,0.0,0.0,0.0,9.56,0.00,0.00,None,None,-108.84,2.99,74.73
1.10,-108.84,1.92,54.73,0.0,0.0,0.0,10.54,0.00,0.00,None,None,-108.84,1.92,74.73
1.20,-108.84,1.60,54.73,0.0,0.0,0.0,3.25,0.00,0.00,None,None,-108.84,1.60,74.73
1.30,-108.84,1.60,54.73,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.84,1.60,74.73
1.40,-108.84,1.60,54.73,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.84,1.60,74.73
1.50,-108.84,1.60,54.73,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-108.84,1.60,74.73
1.60,-108.84,1.60,54.73,358.8,349.4,0.0,0.00,-103.77,-11.75,None,None,-112.52,2.02,74.38
1.70,-108.84,1.60,54.73,356.2,322.4,0.0,0.00,-270.32,-26.03,None,None,-121.02,2.93,70.54
1.80,-108.84,1.60,54.73,354.2,294.2,0.0,0.00,-287.59,-20.40,None,None,-126.99,3.62,62.89
1.90,-108.84,1.60,54.73,354.6,278.2,0.0,0.00,-161.67,4.04,None,None,-128.55,3.48,57.57
2.01,-108.84,1.60,54.73,356.0,265.4,0.0,0.00,-121.41,13.28,None,None,-128.73,3.00,53.13
2.10,-108.84,1.60,54.73,358.8,252.6,0.0,0.00,-133.44,29.19,None,None,-127.92,2.02,48.75
2.20,-108.84,1.60,54.73,3.6,238.6,0.0,0.00,-141.71,48.59,None,None,-125.88,0.34,44.33
2.31,-108.84,1.60,54.73,6.2,227.4,0.0,0.00,-102.83,23.87,None,road_sign_directions (3),-111.98,1.14,51.85
2.40,-108.84,1.60,54.73,6.6,222.4,0.0,0.00,-55.33,4.43,None,road_sign_directions (3),-111.98,1.06,51.30
2.50,-108.84,1.60,54.73,6.6,219.0,0.0,0.00,-33.19,0.00,None,road_sign_directions (3),-111.98,1.02,50.86
2.60,-108.84,1.60,54.73,6.8,218.4,0.0,0.00,-6.05,2.02,None,road_sign_directions (3),-111.98,1.00,50.77
2.70,-108.84,1.60,54.73,6.8,218.4,0.0,0.00,0.00,0.00,None,road_sign_directions (3),-111.98,1.00,50.77
