Time,X,Y,Z,RotX,RotY,RotZ,Speed,YawRate,PitchRate,Event,GazeTarget,GazeHitX,GazeHitY,GazeHitZ
0.00,-10.70,5.71,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,0.00,0.00,0.00
0.12,-10.70,5.70,-67.52,0.0,0.0,0.0,0.10,0.00,0.00,None,None,-10.70,5.70,-47.52
0.20,-10.70,5.37,-67.52,0.0,0.0,0.0,3.95,0.00,0.00,None,None,-10.70,5.37,-47.52
0.31,-10.70,5.06,-67.52,0.0,0.0,0.0,2.86,0.00,0.00,None,None,-10.70,5.06,-47.52
0.41,-10.70,4.70,-67.52,0.0,0.0,0.0,3.85,0.00,0.00,None,None,-10.70,4.70,-47.52
0.51,-10.70,4.21,-67.52,0.0,0.0,0.0,4.79,0.00,0.00,None,None,-10.70,4.21,-47.52
0.60,-10.70,3.67,-67.52,0.0,0.0,0.0,5.73,0.00,0.00,None,None,-10.70,3.67,-47.52
0.70,-10.70,3.02,-67.52,0.0,0.0,0.0,6.61,0.00,0.00,None,None,-10.70,3.02,-47.52
0.80,-10.70,2.26,-67.52,0.0,0.0,0.0,7.60,0.00,0.00,None,None,-10.70,2.26,-47.52
0.90,-10.70,1.70,-67.52,0.0,0.0,0.0,5.39,0.00,0.00,None,None,-10.70,1.70,-47.52
1.00,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.11,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.21,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.30,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.40,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.50,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.60,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.70,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.80,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.90,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
2.01,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
2.11,-10.77,1.70,-67.52,0.0,0.0,0.0,0.74,0.00,0.00,None,None,-10.77,1.70,-47.52
2.20,-10.87,1.70,-67.52,0.0,0.0,0.0,1.03,0.00,0.00,None,None,-10.87,1.70,-47.52
2.31,-10.97,1.70,-67.52,0.0,0.0,0.0,0.96,0.00,0.00,None,None,-10.97,1.70,-47.52
2.40,-11.07,1.70,-67.52,0.0,0.0,0.0,1.05,0.00,0.00,None,None,-11.07,1.70,-47.52
2.50,-11.17,1.70,-67.52,0.0,0.0,0.0,1.01,0.00,0.00,None,None,-11.17,1.70,-47.52
2.60,-11.27,1.70,-67.52,0.0,0.0,0.0,1.01,0.00,0.00,None,None,-11.27,1.70,-47.52
2.70,-11.37,1.70,-67.52,0.0,0.0,0.0,0.99,0.00,0.00,None,None,-11.37,1.70,-47.52
2.80,-11.47,1.70,-67.52,0.0,0.0,0.0,1.01,0.00,0.00,None,None,-11.47,1.70,-47.52
2.90,-11.57,1.70,-67.52,0.0,0.0,0.0,0.99,0.00,0.00,None,None,-11.57,1.70,-47.52
3.00,-11.67,1.70,-67.52,0.0,0.0,0.0,1.02,0.00,0.00,None,None,-11.67,1.70,-47.52
3.10,-11.77,1.70,-67.52,0.0,0.0,0.0,0.95,0.00,0.00,None,None,-11.77,1.70,-47.52
3.21,-11.86,1.70,-67.51,0.0,0.0,0.0,0.88,0.00,0.00,None,None,-11.86,1.70,-47.51
3.30,-11.86,1.70,-67.41,0.0,0.0,0.0,1.04,0.00,0.00,None,None,-11.86,1.70,-47.41
3.40,-11.86,1.70,-67.31,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-11.86,1.70,-47.31
3.50,-11.86,1.70,-67.21,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-11.86,1.70,-47.21
3.61,-11.86,1.70,-67.11,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-11.86,1.70,-47.11
3.70,-11.86,1.70,-67.01,0.0,0.0,0.0,0.95,0.00,0.00,None,None,-11.86,1.70,-47.01
3.80,-11.86,1.70,-66.91,0.0,0.0,0.0,1.07,0.00,0.00,None,None,-11.86,1.70,-46.91
3.90,-11.86,1.70,-66.81,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-11.86,1.70,-46.81
4.01,-11.86,1.70,-66.71,0.0,0.0,0.0,0.99,0.00,0.00,None,None,-11.86,1.70,-46.71
4.11,-11.86,1.70,-66.61,0.0,0.0,0.0,0.95,0.00,0.00,None,None,-11.86,1.70,-46.61
